il_id,veri_id,deger
25,11,0.3976
25,12,0.466666666666667
25,13,0.0413027827766985
25,14,0.0196078431372549
25,15,0.0916447010585331
25,16,0.0648747968245742
25,17,0.159113111137771
25,18,0
25,19,0
25,20,0.0555555555555555
25,21,0.0222472376099771
25,22,0.0223376623376623
25,23,0.0005035893605861
25,24,0.428052776055964
25,25,0.722879116375315
25,26,0.63294167454832
25,27,0.632763065385517
25,28,0.37752808988764
25,29,0.37984496124031
25,30,0.515845392929108
25,31,0.2
25,32,0.0481512132895857
25,33,0.0639848763019649
25,34,0.0739842014477328
25,35,0.935840297121634
25,36,0.25
25,37,0.295582329638554
25,38,0.00625
25,39,0.480629187299738
25,40,0.89
25,41,0.280373831775701
25,42,0.384537655
25,43,0.175363559
25,44,0.024321307
25,45,0.015375767
25,46,0.0462746855527276
25,47,0.0461236356477183
25,48,0.0404703127413159
25,49,0.444403089125529
25,50,0.124622257884144
25,51,0.0493895186185793
26,1,0.291961892724002
26,2,0.205733014902437
26,3,0.0186979851073149
26,4,0.140904311251314
26,5,0.751958224543081
26,6,0.1976401179941
26,7,0.258577405857741
26,8,0.571428571428571
26,9,0.256198347107438
26,10,0.6296875
26,11,0.1641
26,12,0.6
26,13,0.0630160894719798
26,14,0.0392156862745098
26,15,0.0840048533534161
26,16,0.0818355280205413
26,17,0.522707185161064
26,18,0.0486111111111111
26,19,0.0197368421052631
26,20,0.111111111111111
26,21,0.0287940279053233
26,22,0.0289177489177489
26,23,0.0143280491734988
26,24,0.638005844328345
26,25,0.546178361937691
26,26,0.86769163618456
26,27,0.720178111085071
26,28,0.8
26,29,0.834390415785765
26,30,0.245557794467851
26,31,1
26,32,0.0501903508078929
26,33,0.0540599494664897
26,34,0.686388590845993
26,35,0.839633903700756
26,36,0.25
26,37,0.495582329638554
26,38,0.025
26,39,0.451500145645208
26,40,0.74
26,41,0.728971962616823
26,42,0.30367579
26,43,0.353635586
26,44,0.010680015
26,45,0.16009219
26,46,0.140312566771914
26,47,0.0807078762862802
26,48,0.0856531326286135
26,49,0.667644017614206
26,50,0.264965413755149
26,51,0.0854612022965894
27,1,0.178651547064962
27,2,0.280469884962378
27,3,0.107273872098116
27,4,0.307045215562566
27,5,0.237597911227154
27,6,0.182890855457227
27,7,0.185355648535565
27,8,0.571428571428571
27,9,0.413223140495868
27,10,0.32421875
27,11,0.4387
27,12,0.2
27,13,0.0572563170972465
27,14,0.0588235294117647
27,15,0.054148361993222
27,16,0.0472073684954418
27,17,0.303788325796508
27,18,0.0277777777777777
27,19,0.006578947368421
27,20,0.111111111111111
27,21,0.0409692804455372
27,22,0.0617316017316017
27,23,0.0839040916055892
27,24,0.343132914194634
27,25,0.533582665519898
27,26,0.490265173435514
27,27,0.261073353644246
27,28,0.765168539325843
27,29,0.48062015503876
27,30,0.336050558710386
27,31,0.6
27,32,0.149566676371584
27,33,0.149710068529257
27,34,0.733732434958885
27,35,0.908966706459743
27,36,0.5
27,37,0.795180722891566
27,38,0.175
27,39,0.672880862219633
27,40,0.74
27,41,0.373831775700934
27,42,0.316647185
27,43,0.271000855
27,44,0.007605465
27,45,0.497431189
27,46,0.0993058343264093
27,47,0.191648322553161
27,48,0.147292532034618
27,49,0.743157914756681
27,50,0.449903629865661
27,51,0.0954660236175075
28,1,0.0755347476054666
28,2,0.114272075434412
28,3,0.0185508377135348
28,4,0.82018927444795
28,5,0.436031331592689
28,6,0.321533923303835
28,7,0.0623430962343096
28,8,0.142857142857143
28,9,0.991735537190083
28,10,1
28,11,0
28,12,0
28,13,0.0073843836535745
28,14,0
28,15,0.0107945274256307
28,16,0.0199995288685778
28,17,0.12058348982345
28,18,0.0023148148148148
28,19,0
28,20,0.0555555555555555
28,21,0.0031400894629262
28,22,0.0058874458874458
28,23,0.0050939839353009
28,24,0.190649074648012
28,25,0.725184828271273
28,26,0.774602449517017
28,27,0.632763065385517
28,28,0.782022471910112
28,29,0.572233967582805
28,30,0.0842645173108627
28,31,0.2
28,32,0.0187044322374879
28,33,0.0312289822405613
28,34,0.345331568823442
28,35,0.875805809789097
28,36,0.5
28,37,0.40562249060241
28,38,0.01875
28,39,0.425284008156132
28,40,0.81
28,41,0.813084112149533
28,42,0.298532682
28,43,0.232164243
28,44,0.000517819
28,45,0.005265033
28,46,0.0360654764991527
28,47,0.0385811924324379
28,48,0.0282920234266913
28,49,0.589556737140327
28,50,0.128159283230738
28,51,0.0591072275702168
29,1,0.0555692655415139
29,2,0.0173483878629954
29,3,0.0034391425755584
29,4,0.82018927444795
29,5,0.409921671018277
29,6,0.492625368731563
29,7,0.0338912133891213
29,8,0.428571428571428
29,9,0.413223140495868
29,10,0.753125
29,11,0.3996
29,12,0.333333333333333
29,13,0.0044839896296753
29,14,0
29,15,0.0163842517049495
29,16,0.0079150078914513
29,17,0.104549271739476
29,18,0
29,19,0
29,20,0
29,21,0.0011849394199721
29,22,0.0006060606060606
29,23,0.0006743485634248
29,24,0.0843000088550429
29,25,0.945150117342275
29,26,0.638396154054908
29,27,0.632763065385517
29,28,0.602247191011236
29,29,0.459478505990134
29,30,0.0851804359772852
29,31,0.2
29,32,0.0049420494906575
29,33,0.0059258720666024
29,34,0.0724082321726571
29,35,0.914073484547022
29,36,0.5
29,37,0.579116466506024
29,38,0
29,39,0.451500145645208
29,40,0.82
29,41,0.813084112149533
29,42,0.155262423
29,43,0.283490163
29,44,0
29,45,0.017058942
29,46,0.00156957231677689
29,47,0.00377970770486712
29,48,0.0041909616571077
29,49,0
29,50,0.480249368836857
29,51,0.00878440027952827
30,1,0.0161989715724249
30,2,0.0139353855728043
30,3,0.0096330212439772
30,4,0.710830704521556
30,5,0.219321148825065
30,6,0.221238938053097
30,7,0.007531380753138
30,8,0.571428571428571
30,9,0.272727272727273
30,10,0.472265625
30,11,0
30,12,0
30,13,0.0007609383917246
30,14,0
30,15,0
30,16,0.0004240182798991
30,17,0.13013203930085
30,18,0
30,19,0
30,20,0
30,21,0.0000888704564979115
30,22,0.0008658008658008
30,23,0.0007839029894189
30,24,0.429823784645356
30,25,0.983010440488989
30,26,0.14075974793964
30,27,0
30,28,0
30,29,0
30,30,0.0283018867924528
30,31,0
30,32,0.0204441353112212
30,33,0.0309017868503808
30,34,0.0004965382647498
30,35,0.987690675155856
30,36,0
30,37,0.869879518072288
30,38,0
30,39,0.501019516457908
30,40,0.88
30,41,0.962616822429907
30,42,0.115858044
30,43,0
30,44,0
30,45,0.00029066
30,46,0.0000142780845115592
30,47,0.00354039976306817
30,48,0.000496478961501857
30,49,0.543820262838042
30,50,1
30,51,0.00121500382687511
31,1,0.117884152220537
31,2,0.355276550151613
31,3,0.0921792871222076
31,4,0.371819137749737
31,5,0.295039164490861
31,6,0.224188790560472
31,7,0.228033472803347
31,8,0.857142857142857
31,9,0.338842975206611
31,10,0.536328125
31,11,0.0223
31,12,0.2
31,13,0.0298199568202619
31,14,0.0196078431372549
31,15,0.024509434751684
31,16,0.0264775859225931
31,17,0.244166203521211
31,18,0.0069444444444444
31,19,0.006578947368421
31,20,0.111111111111111
31,21,0.0086500577657967
31,22,0.0154112554112554
31,23,0.0302338195397454
31,24,0.202780483485345
31,25,0.717940076703256
31,26,0.411253168820322
31,27,1
31,28,0.932584269662921
31,29,0.503171247357294
31,30,0.336325334310313
31,31,0.4
31,32,0.0929451145502489
31,33,0.122007525493974
31,34,0.332464751180358
31,35,0.914551001459079
31,36,0
31,37,0.666666666987951
31,38,0.0625
31,39,0.721235071366152
31,40,0.75
31,41,0.336448598130841
31,42,0.244534728
31,43,0.5572284
31,44,0.023501427
31,45,0.390432979
31,46,0.202578452332667
31,47,0.106829780770164
31,48,0.0757817724298926
31,49,0.373518048699867
31,50,0.557910901174264
31,51,0.0997092503581166
32,1,0.0963325210885039
32,2,0.214013766935745
32,3,0.014844776609724
32,4,0.347003154574132
32,5,0.60313315926893
32,6,0.569321533923304
32,7,0.131799163179916
32,8,0.285714285714286
32,9,0.231404958677686
32,10,0.68359375
32,11,0.1953
32,12,0.266666666666667
32,13,0.0355707448094665
32,14,0.0196078431372549
32,15,0.0343416593447972
32,16,0.0519657958587548
32,17,0.301981446433862
32,18,0.0046296296296296
32,19,0
32,20,0.0555555555555555
32,21,0.0085611873092988
32,22,0.0137662337662337
32,23,0.0024815060207039
32,24,0.38227220402019
32,25,0.178788763327898
32,26,1
32,27,0.299367236934614
32,28,0.544943820224719
32,29,0.925299506694856
32,30,0.144531965561458
32,31,0.8
32,32,0.0227885081258884
32,33,0.025648483085816
32,34,0.236006796097641
32,35,0.823146305876111
32,36,0
32,37,0.868273093012048
32,38,0
32,39,0.608796970579668
32,40,0.77
32,41,0.0654205607476636
32,42,0.367345587
32,43,0.569033362
32,44,0.007168555
32,45,0.05244264
32,46,0.0260583458523747
32,47,0.0303157337334245
32,48,0.0276758720119284
32,49,0.540468204088602
32,50,0.193246133012955
32,51,0.0435598219129423
33,1,0.167689568300659
33,2,0.867447280499819
33,3,0.0379092750766535
33,4,0.343217665615142
33,5,0.50130548302872
33,6,0.309734513274336
33,7,0.585355648535565
33,8,0.857142857142857
33,9,0.12396694214876
33,10,0.19921875
33,11,0.4557
33,12,0.2
33,13,0.0559227217844395
33,14,0.0588235294117647
33,15,0.0361072758461989
33,16,0.0447103719582577
33,17,0.427160481736563
33,18,0.0254629629629629
33,19,0.006578947368421
33,20,0.111111111111111
33,21,0.0235802944574458
33,22,0.0519480519480519
33,23,0.0265892748115725
33,24,0.400602142920393
33,25,0.279910012002671
33,26,0.504246816751162
33,27,1
33,28,0.998876404494382
33,29,0.688513037350247
33,30,0.399981681626671
33,31,0.6
33,32,0.109875314834325
33,33,0.119353607329177
33,34,0.220657287130808
33,35,0.827563337312641
33,36,0.5
33,37,0.906024096385542
33,38,0.05
33,39,0.565977279347509
33,40,0.61
33,41,0.542056074766355
33,42,0.196607212
33,43,0.527630453
33,44,0.03088574
33,45,0.205216706
33,46,0.121587111949329
33,47,0.207378152372967
33,48,0.165871680403393
33,49,0.749922118860955
33,50,0.18363290352874
33,51,0.156374861957766
34,1,0.0335240509932249
34,2,0.0473924278732068
34,3,1
34,4,0
34,5,0.767624020887729
34,6,0
34,7,0.844351464435146
34,8,0.714285714285714
34,9,0.578512396694215
34,10,0.680078125
34,11,0.3895
34,12,0.866666666666667
34,13,1
34,14,1
34,15,1
34,16,1
34,17,0.98597832234434
34,18,1
34,19,1
34,20,1
34,21,1
34,22,1
34,23,1
34,24,0.96821039582042
34,25,0.685300515252267
34,26,0.936988765041942
34,27,0.885868291539723
34,28,0.966292134831461
34,29,0.97815362931642
34,30,0.714599743542773
34,31,1
34,32,1
34,33,1
34,34,0.304343414499349
34,35,0
34,36,0.25
34,37,0.873092370120482
34,38,1
34,39,0
34,40,0
34,41,0
34,42,0.222762229
34,43,0.171257485
34,44,0.003128489
34,45,0.787749909
34,46,0.0601494581914771
34,47,1
34,48,1
34,49,0.571240813890765
34,50,0.338284006383207
34,51,1
35,1,0.178842362296774
35,2,0.486263791509873
35,3,0.124572245948314
35,4,0.143007360672976
35,5,0.738903394255875
35,6,0.123893805309734
35,7,0.797489539748954
35,8,0.571428571428571
35,9,0.0991735537190082
35,10,0.368359375
35,11,0.4109
35,12,0.866666666666667
35,13,0.175053720766079
35,14,0.137254901960784
35,15,0.158269528471612
35,16,0.226072412899578
35,17,0.619492751671608
35,18,0.243055555555555
35,19,0.171052631578947
35,20,0.277777777777778
35,21,0.113161714607341
35,22,0.225627705627706
35,23,0.121480677466543
35,24,0.697777384220313
35,25,0.107950892634239
35,26,0.811755565201101
35,27,0.695383173189595
35,28,0.993258426966292
35,29,0.996476391825229
35,30,0.636746656896867
35,31,1
35,32,0.489712603704037
35,33,0.213349571919364
35,34,0.547552174297884
35,35,0.633346597692002
35,36,0
35,37,0.56867469879518
35,38,0.225
35,39,0.87678415380134
35,40,0.38
35,41,0.327102803738318
35,42,0.243999517
35,43,0.376903336
35,44,0.233660386
35,45,0.910634
35,46,0.2434488741256
35,47,0.281824986125231
35,48,0.32936284930408
35,49,0.633187020127655
35,50,0.486104860591281
35,51,0.454572399911158
36,1,0.135080262098773
36,2,0.0058255395012544
36,3,0.0052288655278142
36,4,1
36,5,0.253263707571801
36,6,0.855457227138643
36,7,0.00418410041841
36,8,0.142857142857143
36,9,0.537190082644628
36,10,1
36,11,0.4117
36,12,0.2
36,13,0.0070160238469029
36,14,0
36,15,0.0112296556629429
36,16,0.0150762055075263
36,17,0.111994691985829
36,18,0
36,19,0
36,20,0
36,21,0.000592469709986
36,22,0.002077922077922
36,23,0.0000341089389326199
36,24,0.308066944124679
36,25,0.670648601533981
36,26,0.258109013066377
36,27,0.632763065385517
36,28,0.151685393258427
36,29,0.238195912614517
36,30,0.168986993954937
36,31,0
36,32,0.0152095571519254
36,33,0.0159598640321378
36,34,0.0552236904882698
36,35,0.949157713224566
36,36,0.25
36,37,0.609638554216867
36,38,0
36,39,0.519079522283717
36,40,0.94
36,41,0.233644859813084
36,42,0.212139055
36,43,0.098887938
36,44,0.375537372
36,45,0.003998271
36,46,0.0140749606402297
36,47,0.0164138092562954
36,48,0.0130758327140823
36,49,0.354274504838683
36,50,0.206660842037969
36,51,0.0120625889487276
37,1,0.0671801975362076
37,2,0.0663807965967813
37,3,0.0060364651773981
37,4,0.771819137749737
37,5,0.315926892950392
37,6,0.474926253687316
37,7,0.219665271966527
37,8,0.428571428571428
37,9,0.504132231404959
37,10,0.962109375
37,11,0.5288
37,12,0.333333333333333
37,13,0.0103574340126179
37,14,0
37,15,0.0128530187021463
37,16,0.0154531106452144
37,17,0.297696840899131
37,18,0.0023148148148148
37,19,0
37,20,0.0555555555555555
37,21,0.0042065349409011
37,22,0.0054545454545454
37,23,0.0023759132671382
37,24,0.085362614008678
37,25,0.712856684018242
37,26,0.730658091457524
37,27,0.578298570424186
37,28,0.67752808988764
37,29,0.852008456659619
37,30,0.24427550833486
37,31,0.4
37,32,0.0150932638851674
37,33,0.026720956864741
37,34,0.265583205780569
37,35,0.843175487465181
37,36,0
37,37,0.218473895903614
37,38,0
37,39,0.355083017768715
37,40,0.83
37,41,0.981308411214953
37,42,0.226941457
37,43,0.354833191
37,44,0.002335579
37,45,0.047037487
37,46,0.0315482282872431
37,47,0.0226918239847658
37,48,0.0231169984208088
37,49,0.553176000854178
37,50,0
37,51,0.0514999106159605
38,1,0.324467557447724
38,2,0.220221337547922
38,3,0.0251553602715724
38,4,0.416403785488959
38,5,0.485639686684073
38,6,0.224188790560472
38,7,0.177405857740586
38,8,0.142857142857143
38,9,0.40495867768595
38,10,0.65859375
38,11,0.153
38,12,0.666666666666667
38,13,0.0697090660653118
38,14,0.0588235294117647
38,15,0.0638634366762897
38,16,0.0600928128901557
38,17,0.367964371668719
38,18,0.037037037037037
38,19,0.0263157894736842
38,20,0.111111111111111
38,21,0.0476641881683798
38,22,0.0864935064935065
38,23,0.0281419956523497
38,24,0.469494377047729
38,25,0.340408835810807
38,26,0.688290746806949
38,27,0.162127958753222
38,28,0.651685393258427
38,29,0.774489076814658
38,30,0.387433595896684
38,31,0.8
38,32,0.0858550925125367
38,33,0.123934342791704
38,34,0.545695552960124
38,35,0.963191404695583
38,36,0.5
38,37,0.811244980240963
38,38,0.075
38,39,0.604136323914943
38,40,0.73
38,41,0.523364485981309
38,42,0.252297491
38,43,0.411804962
38,44,0.005728372
38,45,0.188928305
38,46,0.136027646129672
38,47,0.109246621260389
38,48,0.123565042382646
38,49,0.644519466386818
38,50,0.351117998667658
38,51,0.109219557382619
39,1,0.126755705423235
39,2,0.143902768630528
39,3,0.016364159001314
39,4,0.311251314405888
39,5,0.509138381201044
39,6,0.289085545722714
39,7,0.272384937238494
39,8,0.285714285714286
39,9,0.206611570247934
39,10,0.851171875
39,11,0.412
39,12,0.266666666666667
39,13,0.0014109391534443
39,14,0
39,15,0.0066357056190117
39,16,0.0138983769522508
39,17,0.558790908801559
39,18,0.011574074074074
39,19,0.006578947368421
39,20,0.0555555555555555
39,21,0.0027253606659359
39,22,0.0033766233766233
39,23,0.0028264374099322
39,24,0.427521473479147
39,25,0.401138679758026
39,26,0.757583236920599
39,27,0.885868291539723
39,28,0.78314606741573
39,29,0.87737843551797
39,30,0.192617695548635
39,31,0.8
39,32,0.015368666229485
39,33,0.0156326686419573
39,34,0.647658606195502
39,35,0.808024936994296
39,36,0.75
39,37,0.346184739277108
39,38,0
39,39,0.780075735508301
39,40,0.69
39,41,0.392523364485981
39,42,0.250485756
39,43,0.290846878
39,44,0.001084183
39,45,0.159754324
39,46,0.139968360928189
39,47,0.0248778426304186
39,48,0.0272319518981426
39,49,0.699664186417483
39,50,0.125529838490697
39,51,0.0394558949741405
40,1,0.179504507092769
40,2,0.0736388760098226
40,3,0.0091710468681559
40,4,0.557308096740273
40,5,0.449086161879895
40,6,0.631268436578171
40,7,0.213389121338912
40,8,0.571428571428571
40,9,0.371900826446281
40,10,0.61640625
40,11,0.0573
40,12,0.2
40,13,0.007363680504313
40,14,0
40,15,0.0105016526505167
40,16,0.0157593460695861
40,17,0.261199346781282
40,18,0.0023148148148148
40,19,0
40,20,0
40,21,0.0013330568474686
40,22,0.002077922077922
40,23,0.0027581635278533
40,24,0.284778181174179
40,25,0.687546788604703
40,26,0.778318913983736
40,27,0.578298570424186
40,28,0.601123595505618
40,29,0.868217054263566
40,30,0.118794651034988
40,31,0.4
40,32,0.0100050881757094
40,33,0.0161779942922581
40,34,0.449108066156168
40,35,0.944608038201353
40,36,0
40,37,0.603212852048193
40,38,0.00625
40,39,0.452665307311389
40,40,0.82
40,41,0.420560747663551
40,42,0.316276282
40,43,0.368691189
40,44,0.001515699
40,45,0.024660227
40,46,0.0640808674834336
40,47,0.0228140237848333
40,48,0.0167056275971146
40,49,0.552452881604047
40,50,0.360296655521222
40,51,0.0189370341679197
41,1,0.0375493155648045
41,2,0.0496002361163083
41,3,0.20942838370565
41,4,0.241850683491062
41,5,0.595300261096606
41,6,0.0147492625368731
41,7,0.120083682008368
41,8,0.285714285714286
41,9,0.479338842975207
41,10,0.95703125
41,11,0.752
41,12,0.0666666666666666
41,13,0.0451422404010629
41,14,0.0196078431372549
41,15,0.0813355089745199
41,16,0.0640032036936703
41,17,1
41,18,0.324074074074074
41,19,0.105263157894737
41,20,0.277777777777778
41,21,0.0950321414817667
41,22,0.0913419913419913
41,23,0.113239862865265
41,24,0.897192951385814
41,25,0.753010287972032
41,26,0.795367805598671
41,27,0.720178111085071
41,28,0.976404494382022
41,29,0.967582804792107
41,30,0.29822311778714
41,31,1
41,32,0.124829634507665
41,33,0.168342028247869
41,34,0.841502827029816
41,35,0.790754742008224
41,36,0
41,37,0.127710843373494
41,38,0.23125
41,39,0.484707253131372
41,40,0.45
41,41,0.953271028037383
41,42,0.188913347
41,43,0.342001711
41,44,0.012352138
41,45,1
41,46,0.107483527787773
41,47,0.160891311763937
41,48,0.141539359703859
41,49,0.848662647876275
41,50,0.327353844933168
41,51,0.133853179556671
42,1,1
42,2,1
42,3,0.0162409658344283
42,4,0.511041009463722
42,5,0.402088772845953
42,6,0.528023598820059
42,7,0.964016736401674
42,8,0.142857142857143
42,9,0.206611570247934
42,10,0.52890625
42,11,0.2627
42,12,0.466666666666667
42,13,0.102241916689746
42,14,0.0784313725490196
42,15,0.13266390527593
42,16,0.11825398694966
42,17,0.328658624666107
42,18,0.0555555555555555
42,19,0.006578947368421
42,20,0.111111111111111
42,21,0.0494119738128388
42,22,0.15974025974026
42,23,0.0308273736378184
42,24,0.348091738244931
42,25,0.470697766077069
42,26,0.853889297758817
42,27,0.307616592453714
42,28,0.606741573033708
42,29,0.826638477801269
42,30,0.981040483605056
42,31,0.8
42,32,0.146342507702702
42,33,0.172722810971952
42,34,0.439889725327985
42,35,0.887478445417164
42,36,0.75
42,37,0.860240963855421
42,38,0.05
42,39,0.49723274104282
42,40,0.87
42,41,0.457943925233645
42,42,0.289199899
42,43,0.433704021
42,44,0.266520311
42,45,0.29377972
42,46,1
42,47,0.18756141812868
42,48,0.143514763780323
42,49,0.686306978878087
42,50,0.254620286413632
42,51,0.186801808111427
43,1,0.157069319582865
43,2,0.111558968876233
43,3,0.0127881351292159
43,4,0.631545741324921
43,5,0.357702349869452
43,6,0.294985250737463
43,7,0.139330543933054
43,8,0.428571428571428
43,9,0.256198347107438
43,10,0.7640625
43,11,0.6335
43,12,0.266666666666667
43,13,0.0199812734155547
43,14,0.0196078431372549
43,15,0.0291703276013555
43,16,0.0280323196155567
43,17,0.304209441311922
43,18,0.0208333333333333
43,19,0.0197368421052631
43,20,0.0555555555555555
43,21,0.0084723168528009
43,22,0.014025974025974
43,23,0.0025202668339863
43,24,0.215797396617374
43,25,0.666080836664635
43,26,0.94348619730801
43,27,0.299367236934614
43,28,0.766292134831461
43,29,0.813248766737139
43,30,0.263143432863162
43,31,0.4
43,32,0.0282360604150426
43,33,0.046661698144075
43,34,0.509426671013176
43,35,0.902692664809656
43,36,0.25
43,37,0.548594377831325
43,38,0
43,39,0.5170404893679
43,40,0.79
43,41,0.598130841121495
43,42,0.260226604
43,43,0.356030796
43,44,0.007805041
43,45,0.123087916
43,46,0.307239693193672
43,47,0.0293177686995395
43,48,0.0303119003742999
43,49,0.475510736457184
43,50,0.185407666279151
43,51,0.0585515761385631
44,1,0.137041258531801
44,2,0.203226121226259
44,3,0.0174557873412176
44,4,0.580441640378549
44,5,0.472584856396867
44,6,0.333333333333333
44,7,0.152301255230125
44,8,0.714285714285714
44,9,0.148760330578512
44,10,0.310546875
44,11,0.204
44,12,0.4
44,13,0.0320863657262098
44,14,0.0196078431372549
44,15,0.0319149826367097
44,16,0.0389625686085133
44,17,0.183794887363841
44,18,0.0092592592592592
44,19,0.006578947368421
44,20,0.0555555555555555
44,21,0.008294575939805
44,22,0.0153246753246753
44,23,0.0036575987673851
44,24,0.414327459488179
44,25,0.786266837253623
44,26,0.608878459640769
44,27,0.205296461213968
44,28,0.579775280898876
44,29,0.54122621564482
44,30,0.323227697380473
44,31,0.4
44,32,0.0415766383677176
44,33,0.0661661789031683
44,34,0.327995906797609
44,35,0.974386523411593
44,36,0
44,37,0.840160642891566
44,38,0
44,39,0.594523740168948
44,40,0.85
44,41,1
44,42,0.367261147
44,43,0.385457656
44,44,0.259087452
44,45,0.052672911
44,46,0.0434650184850344
44,47,0.0695809056023517
44,48,0.0420228202430806
44,49,0.291191130117382
44,50,0.112306384773606
44,51,0.0618630419826386
45,1,0.262782378894901
45,2,0.44124260710188
45,3,0.0340594886114761
45,4,0.631545741324921
45,5,0.33420365535248
45,6,0.351032448377581
45,7,0.422175732217573
45,8,0.857142857142857
45,9,0.12396694214876
45,10,0.451953125
45,11,0.1738
45,12,0.333333333333333
45,13,0.0115863417027441
45,14,0
45,15,0.0301577339860256
45,16,0.0304822030105297
45,17,0.434652420557292
45,18,0.0810185185185185
45,19,0.0526315789473684
45,20,0.0555555555555555
45,21,0.0735254910092721
45,22,0.0593073593073593
45,23,0.0291666420072112
45,24,0.29301337111485
45,25,0.260926272635244
45,26,0.762938219394473
45,27,0.695383173189595
45,28,0.962921348314607
45,29,0.966878083157153
45,30,0.498992489466935
45,31,0.6
45,32,0.0765806354308292
45,33,0.103284678166979
45,34,0.735653822157264
45,35,0.81774771189813
45,36,0
45,37,0.534136546506024
45,38,0.0875
45,39,0.586076318089135
45,40,0.7
45,41,0.598130841121495
45,42,0.240860716
45,43,0.49597947
45,44,0.775223444
45,45,0.216205261
45,46,0.13012975199256
45,47,0.0821980349593261
45,48,0.0915995597994355
45,49,0.616145493758156
45,50,0.161035655724769
45,51,0.141935663612648
46,1,0.170750654791567
46,2,0.269710842975235
46,3,0.0233622152869031
46,4,0.371819137749737
46,5,0.266318537859008
46,6,0.321533923303835
46,7,0.188284518828452
46,8,0.142857142857143
46,9,0.223140495867769
46,10,0.209765625
46,11,0.429
46,12,0.533333333333333
46,13,0.0090839950203066
46,14,0
46,15,0.0231036358311367
46,16,0.0273256224823914
46,17,0.228016913174305
46,18,0.0300925925925925
46,19,0.006578947368421
46,20,0
46,21,0.0098053737002695
46,22,0.0135930735930735
46,23,0.0098529417622647
46,24,0.268219250863367
46,25,0.822266122702154
46,26,0.643969389775666
46,27,1
46,28,0.797752808988764
46,29,0.501057082452431
46,30,0.249404652866825
46,31,0.2
46,32,0.0688754468727608
46,33,0.106883827458964
46,34,0.506987156929839
46,35,0.935402573285582
46,36,0
46,37,0.85301204819277
46,38,0.05
46,39,0.59131954558695
46,40,0.81
46,41,0.336448598130841
46,42,0.199582667
46,43,0.45748503
46,44,0.035664777
46,45,0.36530037
46,46,0.126521765926079
46,47,0.0854210546861078
46,48,0.053918100377696
46,49,0.463467967615288
46,50,0.543309538871639
46,51,0.075828621001612
47,1,0.167127082064248
47,2,0.216089455659907
47,3,0.0310617882172579
47,4,0.4
47,5,0.140992167101828
47,6,0.374631268436578
47,7,0.133054393305439
47,8,0.571428571428571
47,9,0.148760330578512
47,10,0.15234375
47,11,0
47,12,0.0666666666666666
47,13,0.0000664063278199172
47,14,0
47,15,0.0123676833605288
47,16,0.0087866010223551
47,17,0.151682380967537
47,18,0
47,19,0
47,20,0
47,21,0.0023995023254436
47,22,0.0076190476190476
47,23,0.0087688323642002
47,24,0.236163995395378
47,25,0.970733253251693
47,26,0.0430035559255013
47,27,0.277009608624326
47,28,0.396629213483146
47,29,0.249471458773784
47,30,0.198571166880381
47,31,0
47,32,0.0605854772084533
47,33,0.080053805464163
47,34,0.223010446733318
47,35,0.977238360525268
47,36,0.5
47,37,0.811244980240963
47,38,0
47,39,0.591028255170405
47,40,0.91
47,41,0.532710280373832
47,42,0.136526537
47,43,0.107613345
47,44,0.283872638
47,45,0.038792282
47,46,0.180630305996486
47,47,0.0633690824322512
47,48,0.0381892587504417
47,49,0.771618462419429
47,50,0.541333132143221
47,51,0.0331773433515687
48,1,0.101288268615851
48,2,0.180440211798539
48,3,0.0259253175646079
48,4,0.420609884332282
48,5,0.731070496083551
48,6,0.333333333333333
48,7,0.258995815899581
48,8,0.285714285714286
48,9,0.12396694214876
48,10,0.544921875
48,11,0.198
48,12,0.466666666666667
48,13,0.010869153362289
48,14,0
48,15,0.0178318898790845
48,16,0.0333796612565075
48,17,0.535815629751321
48,18,0.0023148148148148
48,19,0
48,20,0.0555555555555555
48,21,0.0102201024972598
48,22,0.0227705627705627
48,23,0.010038418797966
48,24,0.599309306650138
48,25,0.276510982027665
48,26,0.673538117137554
48,27,0.695383173189595
48,28,0.766292134831461
48,29,0.875264270613108
48,30,0.372229346034072
48,31,1
48,32,0.0513905746655256
48,33,0.0454801592350898
48,34,0.123573262062102
48,35,0.317402838572755
48,36,0
48,37,0.886746987951807
48,38,0.01875
48,39,0.527235653946985
48,40,0.49
48,41,0.878504672897196
48,42,0.171201736
48,43,0.95295124
48,44,0.092754311
48,45,0.036255599
48,46,0.0495126405522351
48,47,0.115354914044321
48,48,0.0852569197766007
48,49,0.881741008230085
48,50,0.255269722291368
48,51,0.11027978365193
49,1,0.166188954185912
49,2,0.0414104121949897
49,3,0.0116725525624178
49,4,0.710830704521556
49,5,0.06266318537859
49,6,0.793510324483776
49,7,0.0150627615062761
49,8,0.428571428571428
49,9,0.355371900826446
49,10,0.4953125
49,11,0.009
49,12,0.0666666666666666
49,13,0.0045437553247132
49,14,0
49,15,0.0056985063386469
49,16,0.0076087724670796
49,17,0.0595462235486816
49,18,0
49,19,0
49,20,0
49,21,0.0005332227389874
49,22,0.0042424242424242
49,23,0.0009487593290903
49,24,0.1953422474099
49,25,1
49,26,0
49,27,0
49,28,0.201123595505618
49,29,0.295983086680761
49,30,0.0852720278439274
49,31,0
49,32,0.0252361913485544
49,33,0.0382455056077654
49,34,0.0688461098385818
49,35,0.961546624220719
